repo_name,repo_url,login,profile_url,location,country
neovim,https://github.com/neovim/neovim,shotat,https://github.com/shotat,Tokyo,日本
neovim,https://github.com/neovim/neovim,atusy,https://github.com/atusy,Japan,Japan
neovim,https://github.com/neovim/neovim,scizo,https://github.com/scizo,"Salt Lake City, UT",United States
neovim,https://github.com/neovim/neovim,seblyng,https://github.com/seblyng,Oslo,Norway
neovim,https://github.com/neovim/neovim,stsewd,https://github.com/stsewd,Ecuador,Ecuador
neovim,https://github.com/neovim/neovim,raymond-w-ko,https://github.com/raymond-w-ko,"Philadelphia, PA, USA",United States
neovim,https://github.com/neovim/neovim,JonnyKong,https://github.com/JonnyKong,Menlo Park,United States
neovim,https://github.com/neovim/neovim,igorlfs,https://github.com/igorlfs,"Belo Horizonte, Brazil",Brazil
neovim,https://github.com/neovim/neovim,JaySandhu,https://github.com/JaySandhu,London,United Kingdom
neovim,https://github.com/neovim/neovim,futsuuu,https://github.com/futsuuu,"Tokyo, Japan",Japan
neovim,https://github.com/neovim/neovim,grtlr,https://github.com/grtlr,"Rhein-Neckar Region, Germany",Germany
neovim,https://github.com/neovim/neovim,MuntasirSZN,https://github.com/MuntasirSZN,"Chattogram,Bangladesh.",Germany
neovim,https://github.com/neovim/neovim,elianiva,https://github.com/elianiva,Indonesia,Indonesia
neovim,https://github.com/neovim/neovim,errael,https://github.com/errael,"Santa Clara County, CA",Canada
neovim,https://github.com/neovim/neovim,casswedson,https://github.com/casswedson,Colombia,Colombia
neovim,https://github.com/neovim/neovim,tronikelis,https://github.com/tronikelis,Lithuania,Lithuania
neovim,https://github.com/neovim/neovim,wdv4758h,https://github.com/wdv4758h,"Taipei, Taiwan",Taiwan
neovim,https://github.com/neovim/neovim,QnJ1c2kNCg,https://github.com/QnJ1c2kNCg,Terre,ኢትዮጵያ إثيوبيا
neovim,https://github.com/neovim/neovim,nono,https://github.com/nono,"Paris, France",France
neovim,https://github.com/neovim/neovim,buztard,https://github.com/buztard,Munich,Germany
neovim,https://github.com/neovim/neovim,archseer,https://github.com/archseer,"Tokyo, Japan",Japan
neovim,https://github.com/neovim/neovim,AlexandreDubray,https://github.com/AlexandreDubray,Belgium,Belgium
neovim,https://github.com/neovim/neovim,matthiasbeyer,https://github.com/matthiasbeyer,Germany,Germany
neovim,https://github.com/neovim/neovim,kyle-wannacott,https://github.com/kyle-wannacott,New Zealand,New Zealand
neovim,https://github.com/neovim/neovim,jgehrig,https://github.com/jgehrig,"Boston, MA",Morocco
neovim,https://github.com/neovim/neovim,jimhester,https://github.com/jimhester,"Cleveland, Ohio",United States
neovim,https://github.com/neovim/neovim,myitcv,https://github.com/myitcv,"London, UK",United Kingdom
neovim,https://github.com/neovim/neovim,uxcn,https://github.com/uxcn,"Seattle, WA",United States
neovim,https://github.com/neovim/neovim,javian,https://github.com/javian,Stockholm,Sweden
neovim,https://github.com/neovim/neovim,jalvesaq,https://github.com/jalvesaq,"Fortaleza, Brazil",Brazil
neovim,https://github.com/neovim/neovim,Gaelan,https://github.com/Gaelan,"Gig Harbor, WA | St Andrews, Scotland",United Kingdom
neovim,https://github.com/neovim/neovim,harsh1kumar,https://github.com/harsh1kumar,India,India
neovim,https://github.com/neovim/neovim,rudiejd,https://github.com/rudiejd,"Boston, MA",Morocco
neovim,https://github.com/neovim/neovim,jeffwidman,https://github.com/jeffwidman,"Bellingham, WA",United States
neovim,https://github.com/neovim/neovim,Hjdskes,https://github.com/Hjdskes,"Stockholm, Sweden",Sweden
neovim,https://github.com/neovim/neovim,JelteF,https://github.com/JelteF,"Amsterdam, Netherlands",Netherlands
neovim,https://github.com/neovim/neovim,josa42,https://github.com/josa42,"Stuttgart, Germany",Germany
neovim,https://github.com/neovim/neovim,concatime,https://github.com/concatime,"Montréal, QC.",Canada
neovim,https://github.com/neovim/neovim,eltociear,https://github.com/eltociear,"Tokyo, Japan",Japan
neovim,https://github.com/neovim/neovim,aignas,https://github.com/aignas,Tokyo,日本
neovim,https://github.com/neovim/neovim,Gelio,https://github.com/Gelio,Poland,Poland
neovim,https://github.com/neovim/neovim,godlygeek,https://github.com/godlygeek,"Philadelphia, PA",Panama
neovim,https://github.com/neovim/neovim,mgnsk,https://github.com/mgnsk,"Tallinn, Estonia",Estonia
neovim,https://github.com/neovim/neovim,Ajnasz,https://github.com/Ajnasz,"Budapest, Hungary",Hungary
neovim,https://github.com/neovim/neovim,Kurt-Bonatz,https://github.com/Kurt-Bonatz,"San Francisco, CA",Canada
neovim,https://github.com/neovim/neovim,mrcjkb,https://github.com/mrcjkb,"Zurich, Switzerland",Switzerland
neovim,https://github.com/neovim/neovim,malept,https://github.com/malept,"Seattle, WA",United States
neovim,https://github.com/neovim/neovim,kristijanhusak,https://github.com/kristijanhusak,"Subotica, Serbia",Serbia
neovim,https://github.com/neovim/neovim,Coornail,https://github.com/Coornail,Hungary,Hungary
neovim,https://github.com/neovim/neovim,zchee,https://github.com/zchee,"Tokyo, Japan",Japan
neovim,https://github.com/neovim/neovim,Svetlitski,https://github.com/Svetlitski,"New York, NY",United States
neovim,https://github.com/neovim/neovim,konradmalik,https://github.com/konradmalik,Poland,Poland
neovim,https://github.com/neovim/neovim,xylix,https://github.com/xylix,"Helsinki, Finland",Finland
neovim,https://github.com/neovim/neovim,j824h,https://github.com/j824h,Seoul,India
neovim,https://github.com/neovim/neovim,Julian,https://github.com/Julian,"New York, NY",United States
neovim,https://github.com/neovim/neovim,bnoordhuis,https://github.com/bnoordhuis,The Netherlands,Netherlands
neovim,https://github.com/neovim/neovim,axelf4,https://github.com/axelf4,"Gothenburg, Sweden",Sweden
neovim,https://github.com/neovim/neovim,axelhj,https://github.com/axelhj,Sweden,Sweden
neovim,https://github.com/neovim/neovim,antonk52,https://github.com/antonk52,London,United Kingdom
neovim,https://github.com/neovim/neovim,mrbiggfoot,https://github.com/mrbiggfoot,"Seattle, WA",United States
neovim,https://github.com/neovim/neovim,vheon,https://github.com/vheon,"Rome, Italy",Italy
neovim,https://github.com/neovim/neovim,a13xb,https://github.com/a13xb,"Sydney, Australia",Australia
neovim,https://github.com/neovim/neovim,akinsho,https://github.com/akinsho,London,United Kingdom
neovim,https://github.com/neovim/neovim,fbrosda,https://github.com/fbrosda,Germany,Germany
neovim,https://github.com/neovim/neovim,camponez,https://github.com/camponez,Ireland,Ireland
neovim,https://github.com/neovim/neovim,drichardson,https://github.com/drichardson,"Sunnyvale, California",United States
neovim,https://github.com/neovim/neovim,doronbehar,https://github.com/doronbehar,"Tel Aviv, Israel",Israel
neovim,https://github.com/neovim/neovim,Diomendius,https://github.com/Diomendius,New Zealand,New Zealand
neovim,https://github.com/neovim/neovim,dmerejkowsky,https://github.com/dmerejkowsky,"Paris, France",France
neovim,https://github.com/neovim/neovim,dhruvmanila,https://github.com/dhruvmanila,"Surat, India",India
neovim,https://github.com/neovim/neovim,BugLight,https://github.com/BugLight,"Belgrade, Serbia",Serbia
neovim,https://github.com/neovim/neovim,danobi,https://github.com/danobi,California,United States
neovim,https://github.com/neovim/neovim,strokirk,https://github.com/strokirk,Sweden,Sweden
neovim,https://github.com/neovim/neovim,docwhat,https://github.com/docwhat,"Pittsburgh, PA",Panama
neovim,https://github.com/neovim/neovim,cameronr,https://github.com/cameronr,"Portola Valley, Ca",Canada
neovim,https://github.com/neovim/neovim,cjlarose,https://github.com/cjlarose,"San Diego, CA",Canada
system-prompts-and-models-of-ai-tools,https://github.com/x1xhlol/system-prompts-and-models-of-ai-tools,x1xhlol,https://github.com/x1xhlol,Spain,Spain
system-prompts-and-models-of-ai-tools,https://github.com/x1xhlol/system-prompts-and-models-of-ai-tools,Fromsko,https://github.com/Fromsko,Changsha,中国
system-prompts-and-models-of-ai-tools,https://github.com/x1xhlol/system-prompts-and-models-of-ai-tools,techlism,https://github.com/techlism,India,India
system-prompts-and-models-of-ai-tools,https://github.com/x1xhlol/system-prompts-and-models-of-ai-tools,daymade,https://github.com/daymade,Shanghai,China
system-prompts-and-models-of-ai-tools,https://github.com/x1xhlol/system-prompts-and-models-of-ai-tools,moqimoqidea,https://github.com/moqimoqidea,Beijing,China
system-prompts-and-models-of-ai-tools,https://github.com/x1xhlol/system-prompts-and-models-of-ai-tools,pugafran,https://github.com/pugafran,Spain,Spain
system-prompts-and-models-of-ai-tools,https://github.com/x1xhlol/system-prompts-and-models-of-ai-tools,WesleyMaik,https://github.com/WesleyMaik,Campo Grande - MS,Brazil
system-prompts-and-models-of-ai-tools,https://github.com/x1xhlol/system-prompts-and-models-of-ai-tools,OneeMe,https://github.com/OneeMe,Beijing,China
system-prompts-and-models-of-ai-tools,https://github.com/x1xhlol/system-prompts-and-models-of-ai-tools,JustSuperHuman,https://github.com/JustSuperHuman,"Denver, CO",Colombia
system-prompts-and-models-of-ai-tools,https://github.com/x1xhlol/system-prompts-and-models-of-ai-tools,amithpdn,https://github.com/amithpdn,Singapore,Singapore
system-prompts-and-models-of-ai-tools,https://github.com/x1xhlol/system-prompts-and-models-of-ai-tools,ghuntley,https://github.com/ghuntley,"Kangaroo Island, Australia",Australia
java-design-patterns,https://github.com/iluwatar/java-design-patterns,npathai,https://github.com/npathai,"Ahmedabad, India",India
java-design-patterns,https://github.com/iluwatar/java-design-patterns,iluwatar,https://github.com/iluwatar,Finland,Finland
java-design-patterns,https://github.com/iluwatar/java-design-patterns,mikulucky,https://github.com/mikulucky,London,United Kingdom
java-design-patterns,https://github.com/iluwatar/java-design-patterns,fluxw42,https://github.com/fluxw42,Belgium,Belgium
java-design-patterns,https://github.com/iluwatar/java-design-patterns,thomasoss,https://github.com/thomasoss,"Munich, Germany",Germany
java-design-patterns,https://github.com/iluwatar/java-design-patterns,piyushchaudhari04,https://github.com/piyushchaudhari04,Pune,India
java-design-patterns,https://github.com/iluwatar/java-design-patterns,ashishtrivedi16,https://github.com/ashishtrivedi16,Jaipur,India
java-design-patterns,https://github.com/iluwatar/java-design-patterns,Crossy147,https://github.com/Crossy147,"Cracow, Poland",Poland
java-design-patterns,https://github.com/iluwatar/java-design-patterns,inbravo,https://github.com/inbravo,"Noida, India",India
java-design-patterns,https://github.com/iluwatar/java-design-patterns,isabiq,https://github.com/isabiq,"Île-de-France, France",France
java-design-patterns,https://github.com/iluwatar/java-design-patterns,Argyro-Sioziou,https://github.com/Argyro-Sioziou,"Athens, Greece",Greece
java-design-patterns,https://github.com/iluwatar/java-design-patterns,kemitix,https://github.com/kemitix,"Dundee, Scotland",United Kingdom
java-design-patterns,https://github.com/iluwatar/java-design-patterns,colinbut,https://github.com/colinbut,"London, United Kingdom",United Kingdom
java-design-patterns,https://github.com/iluwatar/java-design-patterns,robertvolkmann,https://github.com/robertvolkmann,München,Germany
java-design-patterns,https://github.com/iluwatar/java-design-patterns,JuhoKang,https://github.com/JuhoKang,Seoul,India
java-design-patterns,https://github.com/iluwatar/java-design-patterns,ruslanpa,https://github.com/ruslanpa,"Kyiv, Ukraine",Ukraine
java-design-patterns,https://github.com/iluwatar/java-design-patterns,markusmo3,https://github.com/markusmo3,"Bavaria, Germany",Germany
java-design-patterns,https://github.com/iluwatar/java-design-patterns,qpi,https://github.com/qpi,"Gödöllő, Hungary",Hungary
java-design-patterns,https://github.com/iluwatar/java-design-patterns,kapinuss,https://github.com/kapinuss,Moscow,Россия
java-design-patterns,https://github.com/iluwatar/java-design-patterns,amit2103,https://github.com/amit2103,Kolkata,India
java-design-patterns,https://github.com/iluwatar/java-design-patterns,gvsharma,https://github.com/gvsharma,"Hyderabad, India",India
java-design-patterns,https://github.com/iluwatar/java-design-patterns,robertkasperczyk,https://github.com/robertkasperczyk,"Cracow, Poland",Poland
java-design-patterns,https://github.com/iluwatar/java-design-patterns,ThatGuyWithTheHat,https://github.com/ThatGuyWithTheHat,Texas,United States
java-design-patterns,https://github.com/iluwatar/java-design-patterns,gopinath-langote,https://github.com/gopinath-langote,"Bangalore, India",India
java-design-patterns,https://github.com/iluwatar/java-design-patterns,llitfkitfk,https://github.com/llitfkitfk,Zhu Hai,中国
java-design-patterns,https://github.com/iluwatar/java-design-patterns,qza,https://github.com/qza,"Belgrade, Serbia",Serbia
java-design-patterns,https://github.com/iluwatar/java-design-patterns,leonardol,https://github.com/leonardol,"Matera, Italy",Italy
java-design-patterns,https://github.com/iluwatar/java-design-patterns,junhkang,https://github.com/junhkang,Seoul,India
java-design-patterns,https://github.com/iluwatar/java-design-patterns,vdlald,https://github.com/vdlald,Russia,Russia
java-design-patterns,https://github.com/iluwatar/java-design-patterns,igeligel,https://github.com/igeligel,Berlin,Germany
java-design-patterns,https://github.com/iluwatar/java-design-patterns,mookkiah,https://github.com/mookkiah,"Saint Johns, Florida, USA",United States
java-design-patterns,https://github.com/iluwatar/java-design-patterns,waisuan,https://github.com/waisuan,"London, UK",United Kingdom
java-design-patterns,https://github.com/iluwatar/java-design-patterns,giorgosmav21,https://github.com/giorgosmav21,"Athens, Greece",Greece
java-design-patterns,https://github.com/iluwatar/java-design-patterns,hwan33,https://github.com/hwan33,"Seoul, Korea","Korea, Republic of"
java-design-patterns,https://github.com/iluwatar/java-design-patterns,ravening,https://github.com/ravening,Amsterdam,Netherlands
java-design-patterns,https://github.com/iluwatar/java-design-patterns,dgruntz,https://github.com/dgruntz,Switzerland,Switzerland
java-design-patterns,https://github.com/iluwatar/java-design-patterns,Al-assad,https://github.com/Al-assad,Canton,中国
